year,field_i,field_j,count_i,count_j,coocc,weight_cosine
2021,Agricultural and Biological Sciences,Veterinary,1287,34,5,0.023902386925490515
2021,"Economics, Econometrics and Finance",Physics and Astronomy,764,1211,2,0.0020792717104267614
2021,Health Professions,Veterinary,773,34,1,0.006168375371965634
2021,Immunology and Microbiology,Nursing,1238,248,3,0.005414209941413162
2021,Arts and Humanities,Health Professions,111,773,2,0.006827768054458182
2021,Computer Science,Immunology and Microbiology,2256,1238,2,0.0011967408775929035
2021,Agricultural and Biological Sciences,Arts and Humanities,1287,111,2,0.005291505267882463
2021,Agricultural and Biological Sciences,Decision Sciences,1287,337,2,0.0030368669959918407
2021,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",76,122,1,0.010385162309931492
2021,Dentistry,Neuroscience,76,1397,1,0.0030689866608441833
2021,Materials Science,Social Sciences,2066,1679,1,0.0005369198909871439
2021,Mathematics,Neuroscience,473,1397,3,0.0036905617925805717
2021,Decision Sciences,Energy,337,641,2,0.0043031454957070244
2021,Chemical Engineering,Medicine,207,8344,3,0.00228270050175762
2021,Earth and Planetary Sciences,"Economics, Econometrics and Finance",791,764,1,0.001286367558780711
2021,Energy,"Pharmacology, Toxicology and Pharmaceutics",641,122,2,0.007151893942661963
2021,Health Professions,Materials Science,773,2066,1,0.0007913071583028
2021,Earth and Planetary Sciences,Psychology,791,1253,3,0.00301340481220275
2021,Environmental Science,Veterinary,2443,34,7,0.024288284872884786
2021,Dentistry,Health Professions,76,773,6,0.024754531267520693
2021,"Biochemistry, Genetics and Molecular Biology","Business, Management and Accounting",4765,644,3,0.0017125642292014065
2021,"Business, Management and Accounting",Mathematics,644,473,2,0.003623735508617246
2021,Chemistry,Veterinary,731,34,1,0.006343104306084573
2021,Engineering,"Pharmacology, Toxicology and Pharmaceutics",4093,122,5,0.007075696831778259
2021,Materials Science,Nursing,2066,248,4,0.0055881620587366395
2021,Chemical Engineering,"Pharmacology, Toxicology and Pharmaceutics",207,122,3,0.018878008037275757
2021,Dentistry,Environmental Science,76,2443,1,0.0023207666257087766
2021,Arts and Humanities,"Business, Management and Accounting",111,644,5,0.018701032340439742
2021,Mathematics,"Pharmacology, Toxicology and Pharmaceutics",473,122,1,0.004162838038124993
2021,Nursing,"Pharmacology, Toxicology and Pharmaceutics",248,122,1,0.005749025622728391
2021,Materials Science,Psychology,2066,1253,1,0.0006215260070411361
2021,"Economics, Econometrics and Finance","Pharmacology, Toxicology and Pharmaceutics",764,122,1,0.0032754683353785024
2021,Earth and Planetary Sciences,Neuroscience,791,1397,2,0.0019025827325365335
2021,Chemistry,Health Professions,731,773,1,0.001330306045037697
2021,Agricultural and Biological Sciences,Chemical Engineering,1287,207,1,0.0019374279191837626
2021,Decision Sciences,"Pharmacology, Toxicology and Pharmaceutics",337,122,1,0.004931796342873718
2021,Chemical Engineering,Earth and Planetary Sciences,207,791,3,0.007413919057393945
2021,Health Professions,"Pharmacology, Toxicology and Pharmaceutics",773,122,3,0.009769033354540217
2021,Computer Science,Veterinary,2256,34,1,0.0036106965734488314
2021,Immunology and Microbiology,Veterinary,1238,34,2,0.009748329827685578
2021,"Business, Management and Accounting",Neuroscience,644,1397,1,0.0010542870287113548
2021,Energy,Neuroscience,641,1397,1,0.0010567512791211525
2021,"Economics, Econometrics and Finance",Nursing,764,248,1,0.0022973516691562512
2021,Immunology and Microbiology,Psychology,1238,1253,1,0.0008029049625020397
2021,Decision Sciences,Earth and Planetary Sciences,337,791,1,0.0019368536564567354
2021,Dentistry,"Economics, Econometrics and Finance",76,764,1,0.004149984977081557
2021,Agricultural and Biological Sciences,Dentistry,1287,76,1,0.003197451240319496
2022,"Economics, Econometrics and Finance",Medicine,513,5882,90,0.05181092151864415
2022,Engineering,Medicine,3167,5882,290,0.0671910543674801
2022,"Economics, Econometrics and Finance",Environmental Science,513,1832,85,0.08767938773886375
2022,Environmental Science,Medicine,1832,5882,124,0.037774301329669774
2022,Medicine,Neuroscience,5882,1122,484,0.18840239664377142
2022,"Biochemistry, Genetics and Molecular Biology",Medicine,3692,5882,1837,0.39419925579458315
2022,"Biochemistry, Genetics and Molecular Biology",Nursing,3692,183,46,0.05596305837825859
2022,Medicine,Nursing,5882,183,105,0.10120483102973857
2022,Computer Science,Physics and Astronomy,1719,962,132,0.10264751898762184
2022,Agricultural and Biological Sciences,"Biochemistry, Genetics and Molecular Biology",871,3692,293,0.16339083667639492
2022,"Biochemistry, Genetics and Molecular Biology",Computer Science,3692,1719,109,0.04326709263370926
2022,"Business, Management and Accounting","Economics, Econometrics and Finance",420,513,115,0.24775048457747265
2022,"Economics, Econometrics and Finance",Mathematics,513,205,32,0.09867664276280663
2022,"Economics, Econometrics and Finance",Social Sciences,513,978,90,0.12706162331256682
2022,Mathematics,Social Sciences,205,978,39,0.0871000188716726
2022,"Biochemistry, Genetics and Molecular Biology",Materials Science,3692,1549,156,0.06523310387404832
2022,Computer Science,Engineering,1719,3167,426,0.18257765681140198
2022,"Biochemistry, Genetics and Molecular Biology",Neuroscience,3692,1122,274,0.1346242473192436
2022,"Business, Management and Accounting",Computer Science,420,1719,68,0.08002880447670568
2022,"Business, Management and Accounting",Decision Sciences,420,231,40,0.1284190214215695
2022,Computer Science,Decision Sciences,1719,231,70,0.1110846655291319
2022,"Biochemistry, Genetics and Molecular Biology",Immunology and Microbiology,3692,1010,420,0.21749924679919302
2022,Immunology and Microbiology,Medicine,1010,5882,711,0.2917066996783329
2022,Computer Science,Medicine,1719,5882,204,0.06415488325282453
2022,Medicine,Psychology,5882,682,210,0.10484907353617462
2022,Medicine,Social Sciences,5882,978,193,0.08046840100895752
2022,Psychology,Social Sciences,682,978,188,0.23019518463126964
2022,Health Professions,Medicine,492,5882,231,0.13578972801155842
2022,Agricultural and Biological Sciences,Immunology and Microbiology,871,1010,23,0.024522123290971663
2022,Agricultural and Biological Sciences,Medicine,871,5882,171,0.07554826983285406
2022,Neuroscience,Psychology,1122,682,142,0.16233035133080817
2022,"Business, Management and Accounting",Environmental Science,420,1832,23,0.02622046903594518
2022,"Business, Management and Accounting",Materials Science,420,1549,3,0.0037193829906622257
2022,Environmental Science,Materials Science,1832,1549,116,0.06886040072178955
2022,Earth and Planetary Sciences,"Economics, Econometrics and Finance",520,513,2,0.0038723057519851195
2022,Earth and Planetary Sciences,Environmental Science,520,1832,341,0.3493735095524897
2022,"Business, Management and Accounting",Medicine,420,5882,28,0.01781438672746838
2022,"Business, Management and Accounting",Nursing,420,183,2,0.0072140609224967235
2022,"Business, Management and Accounting",Health Professions,420,492,21,0.04619682176798968
2022,Environmental Science,Health Professions,1832,492,47,0.049505399767089356
2022,Engineering,Physics and Astronomy,3167,962,236,0.1352073918289756
2022,Environmental Science,Neuroscience,1832,1122,19,0.013252397010059435
2022,Immunology and Microbiology,Neuroscience,1010,1122,60,0.0563630044183416
2022,Energy,Environmental Science,560,1832,115,0.113537961421359
2022,"Biochemistry, Genetics and Molecular Biology",Decision Sciences,3692,231,8,0.008662697533877953
2022,"Biochemistry, Genetics and Molecular Biology",Engineering,3692,3167,255,0.07457363325107383
2022,"Biochemistry, Genetics and Molecular Biology",Environmental Science,3692,1832,192,0.07382571263258567
2022,Engineering,Environmental Science,3167,1832,341,0.14156882015669844
2022,Computer Science,Materials Science,1719,1549,63,0.03860796423322308
2022,Computer Science,Mathematics,1719,205,30,0.050536642558574096
2022,Computer Science,"Pharmacology, Toxicology and Pharmaceutics",1719,101,9,0.02159950926472414
2022,Mathematics,"Pharmacology, Toxicology and Pharmaceutics",205,101,2,0.013899282381201758
2022,Decision Sciences,Psychology,231,682,17,0.042830263286603464
2022,Chemistry,Environmental Science,583,1832,59,0.05708933702449629
2022,Chemistry,Materials Science,583,1549,189,0.19888490302833287
2022,Engineering,Materials Science,3167,1549,855,0.3860258377655718
2022,Health Professions,Social Sciences,492,978,107,0.1542523534711298
2022,Arts and Humanities,Social Sciences,80,978,35,0.12512774658418116
2022,Neuroscience,Physics and Astronomy,1122,962,10,0.00962533903146693
2022,Physics and Astronomy,Psychology,962,682,4,0.00493833181968513
2022,"Economics, Econometrics and Finance",Energy,513,560,48,0.08955473256792883
2022,Computer Science,Neuroscience,1719,1122,76,0.054724175307402895
2022,Computer Science,Social Sciences,1719,978,146,0.1126018407183285
2022,Chemical Engineering,Computer Science,184,1719,12,0.02133705104566441
2022,Chemical Engineering,Energy,184,560,82,0.25545295296810294
2022,Computer Science,Energy,1719,560,14,0.014269083646449252
2022,Agricultural and Biological Sciences,Environmental Science,871,1832,270,0.21374302526327182
2022,Chemistry,Neuroscience,583,1122,13,0.016073581124035455
2022,Chemistry,Psychology,583,682,17,0.02696015946610196
2022,Health Professions,Mathematics,492,205,6,0.01889260168881661
2022,Mathematics,Medicine,205,5882,77,0.07012151402330671
2022,Physics and Astronomy,Social Sciences,962,978,10,0.01030962898686135
2022,Chemistry,Computer Science,583,1719,20,0.019978265480605578
2022,Chemistry,Mathematics,583,205,1,0.002892602732293946
2022,"Economics, Econometrics and Finance",Health Professions,513,492,68,0.13535293540333657
2022,Engineering,Immunology and Microbiology,3167,1010,25,0.013978330032980725
2022,Mathematics,Physics and Astronomy,205,962,19,0.042784763372927886
2022,Health Professions,Psychology,492,682,80,0.13810685905499523
2022,Engineering,Neuroscience,3167,1122,128,0.06790308558370386
2022,Agricultural and Biological Sciences,Chemistry,871,583,25,0.03508299437223969
2022,Energy,Engineering,560,3167,276,0.20724832864946946
2022,Arts and Humanities,Environmental Science,80,1832,4,0.010448459488214294
2022,Environmental Science,Social Sciences,1832,978,89,0.06649023142984961
2022,"Business, Management and Accounting",Social Sciences,420,978,102,0.15914980072557516
2022,Chemical Engineering,Engineering,184,3167,62,0.08121920727191788
2022,"Biochemistry, Genetics and Molecular Biology",Chemistry,3692,583,114,0.07770334731167418
2022,Chemistry,Medicine,583,5882,33,0.01782038786852709
2022,Agricultural and Biological Sciences,Engineering,871,3167,47,0.02829858685631574
2022,Environmental Science,Physics and Astronomy,1832,962,22,0.016571904051304587
2022,Chemistry,Decision Sciences,583,231,2,0.005449914993910719
2022,"Biochemistry, Genetics and Molecular Biology",Social Sciences,3692,978,15,0.007893888458685749
2022,Agricultural and Biological Sciences,Earth and Planetary Sciences,871,520,24,0.03566157273628868
2022,Computer Science,Environmental Science,1719,1832,49,0.027611843742562227
2022,Computer Science,Earth and Planetary Sciences,1719,520,21,0.02221159185485226
2022,Earth and Planetary Sciences,Engineering,520,3167,74,0.05766416613849103
2022,Decision Sciences,Mathematics,231,205,14,0.06433467556779825
2022,Decision Sciences,Veterinary,231,28,1,0.012434118282549691
2022,Mathematics,Veterinary,205,28,2,0.026398183867422386
2022,Energy,Materials Science,560,1549,165,0.17715940859744755
2022,Decision Sciences,Medicine,231,5882,22,0.018873575413826862
2022,Decision Sciences,Social Sciences,231,978,68,0.14306503168031345
2022,Medicine,Physics and Astronomy,5882,962,25,0.010509691368624733
2022,Engineering,Mathematics,3167,205,14,0.017375090425087055
2022,Earth and Planetary Sciences,Physics and Astronomy,520,962,56,0.07917695930240995
2022,Agricultural and Biological Sciences,Nursing,871,183,30,0.07514267169915081
2022,Engineering,"Pharmacology, Toxicology and Pharmaceutics",3167,101,6,0.010608806589541348
2022,Materials Science,Physics and Astronomy,1549,962,149,0.12205990384970906
2022,Decision Sciences,Health Professions,231,492,11,0.0326290285432755
2022,Medicine,"Pharmacology, Toxicology and Pharmaceutics",5882,101,49,0.06357302588747911
2022,Environmental Science,Nursing,1832,183,16,0.027633233265229276
2022,Chemistry,Physics and Astronomy,583,962,31,0.04139423686406494
2022,Chemistry,Engineering,583,3167,139,0.10229549099267582
2022,Decision Sciences,"Economics, Econometrics and Finance",231,513,32,0.09295768633173343
2022,Chemical Engineering,Environmental Science,184,1832,11,0.018946152949887485
2022,Materials Science,Medicine,1549,5882,69,0.022859191809212594
2022,"Economics, Econometrics and Finance",Neuroscience,513,1122,2,0.002636178930569793
2022,Neuroscience,Social Sciences,1122,978,36,0.03436660607913602
2022,"Biochemistry, Genetics and Molecular Biology",Psychology,3692,682,26,0.016385145960192023
2022,Environmental Science,Psychology,1832,682,21,0.01878730010371106
2022,Computer Science,Psychology,1719,682,75,0.06926775907352718
2022,"Business, Management and Accounting",Engineering,420,3167,42,0.036416702101917324
2022,"Economics, Econometrics and Finance",Engineering,513,3167,17,0.013337247397554744
2022,Agricultural and Biological Sciences,Materials Science,871,1549,32,0.027549593297456355
2022,Chemistry,"Pharmacology, Toxicology and Pharmaceutics",583,101,13,0.05357329867189206
2022,Agricultural and Biological Sciences,"Business, Management and Accounting",871,420,11,0.018186911876390214
2022,Decision Sciences,Physics and Astronomy,231,962,18,0.0381837852759709
2022,Chemical Engineering,Materials Science,184,1549,82,0.15359576169993
2022,Agricultural and Biological Sciences,Computer Science,871,1719,13,0.010624202416664823
2022,Materials Science,Neuroscience,1549,1122,28,0.021239089450816886
2022,Chemical Engineering,Chemistry,184,583,39,0.11907522701016873
2022,Energy,Social Sciences,560,978,4,0.005405010605316831
2022,Arts and Humanities,Decision Sciences,80,231,6,0.04413674147523715
2022,"Biochemistry, Genetics and Molecular Biology","Economics, Econometrics and Finance",3692,513,6,0.004359751358262896
2022,Chemistry,Earth and Planetary Sciences,583,520,8,0.014529612695179056
2022,Agricultural and Biological Sciences,Health Professions,871,492,6,0.009165573015968024
2022,"Biochemistry, Genetics and Molecular Biology",Health Professions,3692,492,15,0.011129556575602512
2022,Computer Science,Health Professions,1719,492,30,0.03262126250043243
2022,Engineering,Health Professions,3167,492,15,0.012016684974144667
2022,Agricultural and Biological Sciences,Veterinary,871,28,8,0.05122735041178244
2022,Medicine,Veterinary,5882,28,14,0.03449741155919167
2022,Arts and Humanities,Medicine,80,5882,11,0.01603559878600437
2022,Agricultural and Biological Sciences,Neuroscience,871,1122,19,0.019219765962153773
2022,Chemistry,Energy,583,560,79,0.13826071562070674
2022,Health Professions,Neuroscience,492,1122,19,0.025572584428056933
2022,Environmental Science,Mathematics,1832,205,9,0.014685977017936148
2022,Health Professions,Immunology and Microbiology,492,1010,4,0.00567435827080014
2022,Dentistry,Medicine,52,5882,22,0.03977942478802168
2022,"Biochemistry, Genetics and Molecular Biology",Mathematics,3692,205,16,0.018391290567672216
2022,"Business, Management and Accounting",Neuroscience,420,1122,2,0.0029134590751135328
2022,"Pharmacology, Toxicology and Pharmaceutics",Veterinary,101,28,1,0.01880443536111468
2022,"Biochemistry, Genetics and Molecular Biology","Pharmacology, Toxicology and Pharmaceutics",3692,101,37,0.06059128891069485
2022,"Economics, Econometrics and Finance",Psychology,513,682,7,0.011834425230191875
2022,Mathematics,Psychology,205,682,12,0.032093133907020656
2022,"Biochemistry, Genetics and Molecular Biology",Dentistry,3692,52,12,0.027387269035242707
2022,Decision Sciences,Engineering,231,3167,41,0.047935121785122756
2022,Engineering,Social Sciences,3167,978,56,0.031819589159387845
2022,Chemistry,Nursing,583,183,5,0.015307708450539824
2022,Nursing,Psychology,183,682,9,0.025475620880880952
2022,Computer Science,"Economics, Econometrics and Finance",1719,513,23,0.024492392757320795
2022,Health Professions,Nursing,492,183,11,0.03665933553260013
2022,Environmental Science,Immunology and Microbiology,1832,1010,18,0.013232718795818724
2022,Dentistry,Engineering,52,3167,7,0.017249334197350193
2022,"Biochemistry, Genetics and Molecular Biology",Earth and Planetary Sciences,3692,520,13,0.009382332813010012
2022,"Biochemistry, Genetics and Molecular Biology",Physics and Astronomy,3692,962,43,0.02281655505841893
2022,Chemistry,Immunology and Microbiology,583,1010,4,0.005212727556050864
2022,Arts and Humanities,Health Professions,80,492,3,0.01512145947272827
2022,Arts and Humanities,Psychology,80,682,16,0.06849877452507387
2022,Agricultural and Biological Sciences,Social Sciences,871,978,11,0.011918296356816313
2022,Engineering,Nursing,3167,183,7,0.00919493076458764
2022,Neuroscience,Nursing,1122,183,20,0.0441375296524471
2022,Earth and Planetary Sciences,Materials Science,520,1549,17,0.01894181282059417
2022,Engineering,Psychology,3167,682,10,0.006804305133933167
2022,"Pharmacology, Toxicology and Pharmaceutics",Psychology,101,682,2,0.0076203886489698116
2022,Arts and Humanities,Physics and Astronomy,80,962,1,0.0036046862545529392
2022,Chemical Engineering,Physics and Astronomy,184,962,5,0.011884298644852033
2022,Computer Science,Immunology and Microbiology,1719,1010,4,0.003035717583041654
2022,Earth and Planetary Sciences,Social Sciences,520,978,11,0.015424872608287857
2022,Agricultural and Biological Sciences,Chemical Engineering,871,184,3,0.007493820146517991
2022,Dentistry,Immunology and Microbiology,52,1010,3,0.013090580207736015
2022,Immunology and Microbiology,Social Sciences,1010,978,6,0.006036999447378121
2022,Dentistry,Neuroscience,52,1122,1,0.004140014857711965
2022,Materials Science,"Pharmacology, Toxicology and Pharmaceutics",1549,101,11,0.027810339420495128
2022,Decision Sciences,"Pharmacology, Toxicology and Pharmaceutics",231,101,1,0.006546864058466642
2022,Materials Science,Nursing,1549,183,3,0.005634689652634443
2022,Environmental Science,Veterinary,1832,28,4,0.017661119983645668
2022,Chemical Engineering,Medicine,184,5882,2,0.001922465585218268
2022,Arts and Humanities,Earth and Planetary Sciences,80,520,7,0.03432032364918204
2022,Arts and Humanities,"Biochemistry, Genetics and Molecular Biology",80,3692,13,0.023920349048279943
2022,Immunology and Microbiology,Mathematics,1010,205,1,0.002197669508322324
2022,"Business, Management and Accounting",Psychology,420,682,18,0.033632230636378345
2022,Nursing,"Pharmacology, Toxicology and Pharmaceutics",183,101,3,0.022066579691822696
2022,Immunology and Microbiology,Nursing,1010,183,2,0.0046520434663851
2022,Earth and Planetary Sciences,Medicine,520,5882,6,0.003430734172950257
2022,Agricultural and Biological Sciences,Psychology,871,682,8,0.010379793705531439
2022,"Business, Management and Accounting",Energy,420,560,4,0.008247860988423209
2022,"Biochemistry, Genetics and Molecular Biology","Business, Management and Accounting",3692,420,4,0.0032122142172456517
2022,Neuroscience,"Pharmacology, Toxicology and Pharmaceutics",1122,101,5,0.014852955811007741
2022,Agricultural and Biological Sciences,Mathematics,871,205,2,0.004733081553238961
2022,"Business, Management and Accounting",Mathematics,420,205,4,0.013631963531819892
2022,"Biochemistry, Genetics and Molecular Biology",Energy,3692,560,12,0.008345577343596838
2022,"Economics, Econometrics and Finance",Physics and Astronomy,513,962,1,0.0014234879050387095
2022,Arts and Humanities,Computer Science,80,1719,13,0.03505584342490597
2022,Arts and Humanities,Engineering,80,3167,1,0.0019866939755082543
2022,Energy,Medicine,560,5882,3,0.001652969084874423
2022,Agricultural and Biological Sciences,"Economics, Econometrics and Finance",871,513,9,0.013464020040077745
2022,Decision Sciences,Neuroscience,231,1122,4,0.007857014830935309
2022,"Biochemistry, Genetics and Molecular Biology",Chemical Engineering,3692,184,2,0.002426555550653431
2022,Nursing,Social Sciences,183,978,6,0.014182613837051664
2022,Environmental Science,"Pharmacology, Toxicology and Pharmaceutics",1832,101,2,0.004649503447923078
2022,Decision Sciences,Environmental Science,231,1832,11,0.016909235025679585
2022,Earth and Planetary Sciences,Psychology,520,682,1,0.0016792143651949275
2022,Immunology and Microbiology,Materials Science,1010,1549,8,0.006395928368809595
2022,Arts and Humanities,Neuroscience,80,1122,4,0.013351146745863771
2022,Computer Science,Veterinary,1719,28,2,0.009116183145740283
2022,Arts and Humanities,"Business, Management and Accounting",80,420,6,0.03273268353539868
2022,Earth and Planetary Sciences,Energy,520,560,2,0.003706246583305499
2022,Earth and Planetary Sciences,Health Professions,520,492,2,0.003954082919253546
2022,Neuroscience,Veterinary,1122,28,1,0.005641889238885765
2022,Materials Science,Mathematics,1549,205,1,0.0017745872651352588
2022,Health Professions,"Pharmacology, Toxicology and Pharmaceutics",492,101,2,0.008971948197771452
2022,Arts and Humanities,Dentistry,80,52,1,0.015504341823650819
2022,Dentistry,Health Professions,52,492,6,0.03751172424602642
2022,Decision Sciences,Materials Science,231,1549,3,0.005015215001505187
2022,Psychology,Veterinary,682,28,1,0.007236503841694417
2022,Earth and Planetary Sciences,Immunology and Microbiology,520,1010,1,0.0013798683116522021
2022,Agricultural and Biological Sciences,"Pharmacology, Toxicology and Pharmaceutics",871,101,3,0.01011466469516533
2022,Chemistry,Dentistry,583,52,1,0.005743333704607929
2022,Agricultural and Biological Sciences,Dentistry,871,52,1,0.004698824782934794
2022,"Economics, Econometrics and Finance","Pharmacology, Toxicology and Pharmaceutics",513,101,1,0.004393196516387365
2022,Decision Sciences,Energy,231,560,1,0.0027803533720054314
2022,"Biochemistry, Genetics and Molecular Biology",Veterinary,3692,28,3,0.009330639125882303
2022,Nursing,Veterinary,183,28,1,0.01396996890567762
2022,Dentistry,Materials Science,52,1549,1,0.003523486560332694
2022,Mathematics,Neuroscience,205,1122,2,0.004170197625656739
2022,Chemical Engineering,Neuroscience,184,1122,1,0.0022008713654160716
2022,Immunology and Microbiology,"Pharmacology, Toxicology and Pharmaceutics",1010,101,5,0.01565483990182361
2022,Chemical Engineering,Earth and Planetary Sciences,184,520,1,0.0032328787506991875
2022,"Business, Management and Accounting",Physics and Astronomy,420,962,1,0.0015732140588624508
2022,Energy,Physics and Astronomy,560,962,2,0.0027248866811314196
2022,Agricultural and Biological Sciences,Energy,871,560,1,0.001431847972849349
2022,Immunology and Microbiology,Veterinary,1010,28,2,0.01189296917090681
2022,Arts and Humanities,"Economics, Econometrics and Finance",80,513,1,0.004936240647992412
2022,"Economics, Econometrics and Finance",Veterinary,513,28,1,0.008343769572029246
2022,Immunology and Microbiology,Psychology,1010,682,1,0.0012048892393218998
2022,Dentistry,Social Sciences,52,978,1,0.0044343390963756096
2022,Agricultural and Biological Sciences,Arts and Humanities,871,80,1,0.003788313651411333
2022,Mathematics,Nursing,205,183,1,0.005162945309119631
2022,Materials Science,Psychology,1549,682,1,0.0009729311399653605
2022,Earth and Planetary Sciences,Mathematics,520,205,1,0.0030628194591584344
2022,Computer Science,Nursing,1719,183,1,0.0017829391311823877
2022,Agricultural and Biological Sciences,Physics and Astronomy,871,962,1,0.0010924545717742218
2023,Agricultural and Biological Sciences,"Biochemistry, Genetics and Molecular Biology",941,4017,315,0.1620185817532972
2023,Medicine,Neuroscience,6489,1268,549,0.19139202197569788
2023,Medicine,Psychology,6489,702,209,0.09792393184693347
2023,Neuroscience,Psychology,1268,702,186,0.1971445435274005
2023,Computer Science,Health Professions,1941,529,34,0.03355353745245448
2023,Computer Science,Medicine,1941,6489,393,0.11073652620286495
2023,Health Professions,Medicine,529,6489,292,0.15760359814157002
2023,"Business, Management and Accounting",Computer Science,479,1941,63,0.06533712568545307
2023,"Business, Management and Accounting",Medicine,479,6489,24,0.01361302361563105
2023,"Business, Management and Accounting",Health Professions,479,529,25,0.04966431112879923
2023,"Biochemistry, Genetics and Molecular Biology",Immunology and Microbiology,4017,1062,428,0.2072194872678466
2023,"Biochemistry, Genetics and Molecular Biology",Computer Science,4017,1941,154,0.05515146297970986
2023,"Biochemistry, Genetics and Molecular Biology",Neuroscience,4017,1268,313,0.13868637443779402
2023,"Biochemistry, Genetics and Molecular Biology",Social Sciences,4017,1007,30,0.014916110897721923
2023,Neuroscience,Social Sciences,1268,1007,44,0.03893841903298926
2023,Computer Science,Physics and Astronomy,1941,1226,161,0.10436812305832278
2023,Medicine,Physics and Astronomy,6489,1226,36,0.012763458734445905
2023,Health Professions,Social Sciences,529,1007,90,0.12331046576020178
2023,"Economics, Econometrics and Finance",Medicine,562,6489,81,0.0424158304148288
2023,"Biochemistry, Genetics and Molecular Biology",Medicine,4017,6489,1884,0.36901251506408533
2023,Computer Science,Social Sciences,1941,1007,198,0.14162427097086164
2023,Medicine,Social Sciences,6489,1007,198,0.07745715974261244
2023,Medicine,"Pharmacology, Toxicology and Pharmaceutics",6489,126,63,0.06967330142916169
2023,"Economics, Econometrics and Finance",Mathematics,562,171,25,0.08064432212380263
2023,"Economics, Econometrics and Finance",Social Sciences,562,1007,89,0.11830609336685886
2023,Mathematics,Social Sciences,171,1007,21,0.0506065235600432
2023,Energy,Engineering,650,3458,311,0.20743938501692397
2023,"Biochemistry, Genetics and Molecular Biology",Decision Sciences,4017,261,5,0.004883136166774158
2023,"Biochemistry, Genetics and Molecular Biology",Materials Science,4017,1845,210,0.07713832311053476
2023,"Biochemistry, Genetics and Molecular Biology",Environmental Science,4017,2078,197,0.06818557994324036
2023,Environmental Science,Immunology and Microbiology,2078,1062,32,0.021540954745537993
2023,Computer Science,Engineering,1941,3458,392,0.1513076216680413
2023,Immunology and Microbiology,Medicine,1062,6489,689,0.2624629926689527
2023,"Economics, Econometrics and Finance",Environmental Science,562,2078,95,0.08790886561168214
2023,Computer Science,Mathematics,1941,171,28,0.04860122417238914
2023,"Biochemistry, Genetics and Molecular Biology",Engineering,4017,3458,243,0.065199289525262
2023,"Biochemistry, Genetics and Molecular Biology",Chemistry,4017,694,155,0.09283271392996552
2023,Chemistry,Computer Science,694,1941,25,0.0215400896127078
2023,Energy,Medicine,650,6489,2,0.0009738328721672774
2023,Engineering,Medicine,3458,6489,326,0.06882024565668418
2023,Earth and Planetary Sciences,Physics and Astronomy,640,1226,66,0.07450899635839983
2023,Engineering,Environmental Science,3458,2078,381,0.14213129387308543
2023,Computer Science,Psychology,1941,702,79,0.0676777275165921
2023,Agricultural and Biological Sciences,Environmental Science,941,2078,283,0.2023805874495789
2023,Environmental Science,Health Professions,2078,529,56,0.05341182524353035
2023,Energy,Materials Science,650,1845,218,0.1990680810587009
2023,Engineering,Materials Science,3458,1845,980,0.38798541134411596
2023,Computer Science,"Economics, Econometrics and Finance",1941,562,22,0.021064044099954486
2023,Chemical Engineering,Chemistry,198,694,33,0.08902287372416971
2023,Chemical Engineering,Energy,198,650,86,0.2397227095353653
2023,Chemistry,Energy,694,650,84,0.1250670403243081
2023,Environmental Science,Medicine,2078,6489,131,0.03567464309767705
2023,Decision Sciences,"Economics, Econometrics and Finance",261,562,41,0.10705216265050074
2023,Chemistry,Decision Sciences,694,261,2,0.004699265761840836
2023,Earth and Planetary Sciences,Environmental Science,640,2078,433,0.3754699093018575
2023,Immunology and Microbiology,Neuroscience,1062,1268,89,0.07669518890881274
2023,Engineering,Physics and Astronomy,3458,1226,253,0.12287479085127741
2023,Chemistry,Engineering,694,3458,160,0.10328274049912645
2023,Chemistry,Materials Science,694,1845,238,0.21032894168013452
2023,"Biochemistry, Genetics and Molecular Biology",Dentistry,4017,57,13,0.02716783360242727
2023,"Business, Management and Accounting",Social Sciences,479,1007,106,0.15262419041788278
2023,Decision Sciences,Psychology,261,702,12,0.028034475568745266
2023,"Economics, Econometrics and Finance",Health Professions,562,529,47,0.08619892786370026
2023,Engineering,Neuroscience,3458,1268,118,0.05635207159603926
2023,Environmental Science,Psychology,2078,702,26,0.021526926118360958
2023,Earth and Planetary Sciences,Medicine,640,6489,8,0.003925645809589232
2023,Agricultural and Biological Sciences,Immunology and Microbiology,941,1062,33,0.03301086236086909
2023,"Business, Management and Accounting",Decision Sciences,479,261,54,0.15272345819450286
2023,Computer Science,Decision Sciences,1941,261,86,0.12082739988123409
2023,Engineering,Immunology and Microbiology,3458,1062,31,0.01617658860951589
2023,Dentistry,Medicine,57,6489,34,0.0559052510571224
2023,Decision Sciences,Social Sciences,261,1007,46,0.08972693704161792
2023,Materials Science,Physics and Astronomy,1845,1226,178,0.11835226723240923
2023,"Business, Management and Accounting","Economics, Econometrics and Finance",479,562,137,0.2640490763560396
2023,"Business, Management and Accounting",Environmental Science,479,2078,43,0.04310006521168338
2023,Computer Science,Neuroscience,1941,1268,76,0.04844413411868695
2023,Medicine,Nursing,6489,176,105,0.09825260597439149
2023,Computer Science,Materials Science,1941,1845,94,0.04967260090408455
2023,Materials Science,Neuroscience,1845,1268,38,0.024844243926435635
2023,Psychology,Social Sciences,702,1007,180,0.21408646628992337
