author_id,year_first,year_last,P_first,P_last,BES_delta,years_active,mean_degree_active_years,mean_papers_active_years
https://openalex.org/A5076258077,2021,2025,0.0,0.6419753086419753,0.6419753086419753,2,20.0,1.0
https://openalex.org/A5048035791,2021,2023,0.0,0.6419753086419753,0.6419753086419753,2,5.5,1.0
https://openalex.org/A5091552306,2019,2021,0.0,0.6419753086419753,0.6419753086419753,2,6.5,1.0
https://openalex.org/A5070276458,2018,2025,0.0,0.6419753086419753,0.6419753086419753,4,32.25,1.25
https://openalex.org/A5072259049,2021,2024,0.0,0.6406772109601248,0.6406772109601248,4,52.25,1.75
https://openalex.org/A5071721806,2018,2022,0.0,0.640625,0.640625,2,17.5,1.0
https://openalex.org/A5034374546,2021,2023,0.0,0.64,0.64,3,6.666666666666667,1.3333333333333333
https://openalex.org/A5039369485,2018,2023,0.0,0.6399999999999999,0.6399999999999999,3,16.333333333333332,1.6666666666666667
https://openalex.org/A5068401391,2019,2022,0.0,0.6399999999999999,0.6399999999999999,3,59.0,1.6666666666666667
https://openalex.org/A5027044033,2018,2025,0.0,0.6397353031702062,0.6397353031702062,6,64.16666666666667,2.1666666666666665
https://openalex.org/A5087836238,2018,2024,0.03168520689753773,0.6713798762782477,0.63969466938071,6,118.83333333333333,4.666666666666667
https://openalex.org/A5009572751,2018,2024,0.0,0.6396115157821713,0.6396115157821713,3,69.33333333333333,1.6666666666666667
https://openalex.org/A5025020160,2018,2022,0.0,0.6389177939646202,0.6389177939646202,5,63.8,2.6
https://openalex.org/A5090338744,2022,2024,0.033323757540936416,0.671875,0.6385512424590636,3,31.333333333333332,2.0
https://openalex.org/A5075098122,2018,2024,0.0,0.6384592504461629,0.6384592504461629,7,52.714285714285715,1.4285714285714286
https://openalex.org/A5000204204,2018,2025,0.0,0.6375442739079102,0.6375442739079102,6,52.833333333333336,1.6666666666666667
https://openalex.org/A5078038970,2019,2025,0.042317030870620775,0.6795224977043159,0.6372054668336952,5,64.8,2.8
https://openalex.org/A5041076064,2018,2024,0.0,0.6371742112482853,0.6371742112482853,5,16.4,1.6
https://openalex.org/A5005590626,2018,2024,0.0,0.6371191135734072,0.6371191135734072,5,14.4,2.0
https://openalex.org/A5100383612,2021,2022,0.0,0.6363636363636365,0.6363636363636365,2,35.5,2.0
https://openalex.org/A5060214892,2018,2024,0.0,0.6343652445369408,0.6343652445369408,5,39.2,3.0
https://openalex.org/A5015917265,2018,2019,0.0,0.6341463414634145,0.6341463414634145,2,25.5,4.5
https://openalex.org/A5081278164,2018,2019,0.0,0.6322365680966264,0.6322365680966264,2,25.5,2.0
https://openalex.org/A5080475619,2018,2023,0.04650009300018587,0.6782006920415224,0.6317005990413366,4,116.25,4.25
https://openalex.org/A5039673036,2019,2024,0.0,0.6312239634993058,0.6312239634993058,5,54.2,1.6
https://openalex.org/A5034671525,2018,2023,0.0,0.6303854875283448,0.6303854875283448,3,21.666666666666668,1.6666666666666667
https://openalex.org/A5085108299,2018,2022,0.0,0.6282578875171467,0.6282578875171467,3,33.666666666666664,1.3333333333333333
https://openalex.org/A5055098927,2018,2021,0.0,0.6279999999999999,0.6279999999999999,2,28.5,2.5
https://openalex.org/A5022142431,2021,2024,0.0,0.6272189349112426,0.6272189349112426,3,15.666666666666666,1.6666666666666667
https://openalex.org/A5011315216,2021,2023,0.0,0.6264792899408282,0.6264792899408282,2,42.0,1.5
